"","gutenberg_id","text"
"608",16,"more in my glass than in Michael's spoon."" His proud heart was nearly"
"609",16,"bursting. ""And it isn't fair: I would say it though it were with my last"
"610",16,"breath; it isn't fair."""
"611",16,""
"612",16,"""Father, I am waiting,"" said Michael coldly."
"613",16,""
"614",16,"""It's all very well to say you are waiting; so am I waiting."""
"615",16,""
"616",16,"""Father's a cowardly custard."""
"617",16,""
"618",16,"""So are you a cowardly custard."""
"619",16,""
"620",16,"""I'm not frightened."""
"621",16,""
"622",16,"""Neither am I frightened."""
"623",16,""
"624",16,"""Well, then, take it."""
"625",16,""
"626",16,"""Well, then, you take it."""
"627",16,""
"628",16,"Wendy had a splendid idea. ""Why not both take it at the same time?"""
"629",16,""
"630",16,"""Certainly,"" said Mr. Darling. ""Are you ready, Michael?"""
"631",16,""
"632",16,"Wendy gave the words, one, two, three, and Michael took his medicine,"
"633",16,"but Mr. Darling slipped his behind his back."
"634",16,""
"635",16,"There was a yell of rage from Michael, and ""O father!"" Wendy exclaimed."
"636",16,""
"637",16,"""What do you mean by 'O father'?"" Mr. Darling demanded. ""Stop that row,"
"638",16,"Michael. I meant to take mine, but I--I missed it."""
"639",16,""
"640",16,"It was dreadful the way all the three were looking at him, just as if"
"641",16,"they did not admire him. ""Look here, all of you,"" he said entreatingly,"
"642",16,"as soon as Nana had gone into the bathroom. ""I have just thought of a"
"643",16,"splendid joke. I shall pour my medicine into Nana's bowl, and she will"
"644",16,"drink it, thinking it is milk!"""
"645",16,""
"646",16,"It was the colour of milk; but the children did not have their father's"
"647",16,"sense of humour, and they looked at him reproachfully as he poured the"
"648",16,"medicine into Nana's bowl. ""What fun!"" he said doubtfully, and they did"
"649",16,"not dare expose him when Mrs. Darling and Nana returned."
"650",16,""
"651",16,"""Nana, good dog,"" he said, patting her, ""I have put a little milk into"
"652",16,"your bowl, Nana."""
"653",16,""
"654",16,"Nana wagged her tail, ran to the medicine, and began lapping it. Then"
"655",16,"she gave Mr. Darling such a look, not an angry look: she showed him the"
"656",16,"great red tear that makes us so sorry for noble dogs, and crept into her"
"657",16,"kennel."
"658",16,""
"659",16,"Mr. Darling was frightfully ashamed of himself, but he would not give"
"660",16,"in. In a horrid silence Mrs. Darling smelt the bowl. ""O George,"" she"
"661",16,"said, ""it's your medicine!"""
"662",16,""
"663",16,"""It was only a joke,"" he roared, while she comforted her boys, and Wendy"
"664",16,"hugged Nana. ""Much good,"" he said bitterly, ""my wearing myself to the"
"665",16,"bone trying to be funny in this house."""
"666",16,""
"667",16,"And still Wendy hugged Nana. ""That's right,"" he shouted. ""Coddle her!"
"668",16,"Nobody coddles me. Oh dear no! I am only the breadwinner, why should I"
"669",16,"be coddled--why, why, why!"""
"670",16,""
"671",16,"""George,"" Mrs. Darling entreated him, ""not so loud; the servants"
"672",16,"will hear you."" Somehow they had got into the way of calling Liza the"
"673",16,"servants."
"674",16,""
"675",16,"""Let them!"" he answered recklessly. ""Bring in the whole world. But I"
"676",16,"refuse to allow that dog to lord it in my nursery for an hour longer."""
"677",16,""
"678",16,"The children wept, and Nana ran to him beseechingly, but he waved her"
"679",16,"back. He felt he was a strong man again. ""In vain, in vain,"" he cried;"
"680",16,"""the proper place for you is the yard, and there you go to be tied up"
"681",16,"this instant."""
"682",16,""
"683",16,"""George, George,"" Mrs. Darling whispered, ""remember what I told you"
"684",16,"about that boy."""
"685",16,""
"686",16,"Alas, he would not listen. He was determined to show who was master in"
"687",16,"that house, and when commands would not draw Nana from the kennel, he"
"688",16,"lured her out of it with honeyed words, and seizing her roughly, dragged"
"689",16,"her from the nursery. He was ashamed of himself, and yet he did it."
"690",16,"It was all owing to his too affectionate nature, which craved for"
"691",16,"admiration. When he had tied her up in the back-yard, the wretched"
"692",16,"father went and sat in the passage, with his knuckles to his eyes."
"693",16,""
"694",16,"In the meantime Mrs. Darling had put the children to bed in unwonted"
"695",16,"silence and lit their night-lights. They could hear Nana barking, and"
"696",16,"John whimpered, ""It is because he is chaining her up in the yard,"" but"
"697",16,"Wendy was wiser."
"698",16,""
"699",16,"""That is not Nana's unhappy bark,"" she said, little guessing what was"
"700",16,"about to happen; ""that is her bark when she smells danger."""
"701",16,""
"702",16,"Danger!"
"703",16,""
"704",16,"""Are you sure, Wendy?"""
"705",16,""
"706",16,"""Oh, yes."""
"707",16,""
"708",16,"Mrs. Darling quivered and went to the window. It was securely fastened."
"709",16,"She looked out, and the night was peppered with stars. They were"
"710",16,"crowding round the house, as if curious to see what was to take place"
"711",16,"there, but she did not notice this, nor that one or two of the smaller"
"712",16,"ones winked at her. Yet a nameless fear clutched at her heart and made"
"713",16,"her cry, ""Oh, how I wish that I wasn't going to a party to-night!"""
"714",16,""
"715",16,"Even Michael, already half asleep, knew that she was perturbed, and he"
"716",16,"asked, ""Can anything harm us, mother, after the night-lights are lit?"""
"717",16,""
"718",16,"""Nothing, precious,"" she said; ""they are the eyes a mother leaves behind"
"719",16,"her to guard her children."""
"720",16,""
"721",16,"She went from bed to bed singing enchantments over them, and little"
"722",16,"Michael flung his arms round her. ""Mother,"" he cried, ""I'm glad of you."""
"723",16,"They were the last words she was to hear from him for a long time."
"724",16,""
"725",16,"No. 27 was only a few yards distant, but there had been a slight fall of"
"726",16,"snow, and Father and Mother Darling picked their way over it deftly not"
"727",16,"to soil their shoes. They were already the only persons in the street,"
"728",16,"and all the stars were watching them. Stars are beautiful, but they may"
"729",16,"not take an active part in anything, they must just look on for ever. It"
"730",16,"is a punishment put on them for something they did so long ago that no"
"731",16,"star now knows what it was. So the older ones have become glassy-eyed"
"732",16,"and seldom speak (winking is the star language), but the little"
"733",16,"ones still wonder. They are not really friendly to Peter, who had a"
"734",16,"mischievous way of stealing up behind them and trying to blow them out;"
"735",16,"but they are so fond of fun that they were on his side to-night, and"
"736",16,"anxious to get the grown-ups out of the way. So as soon as the door"
"737",16,"of 27 closed on Mr. and Mrs. Darling there was a commotion in the"
"738",16,"firmament, and the smallest of all the stars in the Milky Way screamed"
"739",16,"out:"
"740",16,""
"741",16,"""Now, Peter!"""
"742",16,""
"743",16,""
"744",16,""
"745",16,""
"746",16,"Chapter 3 COME AWAY, COME AWAY!"
"747",16,""
"748",16,"For a moment after Mr. and Mrs. Darling left the house the night-lights"
"749",16,"by the beds of the three children continued to burn clearly. They were"
"750",16,"awfully nice little night-lights, and one cannot help wishing that they"
"751",16,"could have kept awake to see Peter; but Wendy's light blinked and gave"
"752",16,"such a yawn that the other two yawned also, and before they could close"
"753",16,"their mouths all the three went out."
"754",16,""
"755",16,"There was another light in the room now, a thousand times brighter than"
"756",16,"the night-lights, and in the time we have taken to say this, it had been"
"757",16,"in all the drawers in the nursery, looking for Peter's shadow, rummaged"
"758",16,"the wardrobe and turned every pocket inside out. It was not really a"
"759",16,"light; it made this light by flashing about so quickly, but when it came"
"760",16,"to rest for a second you saw it was a fairy, no longer than your hand,"
"761",16,"but still growing. It was a girl called Tinker Bell exquisitely gowned"
"762",16,"in a skeleton leaf, cut low and square, through which her figure could"
"763",16,"be seen to the best advantage. She was slightly inclined to EMBONPOINT."
"764",16,"[plump hourglass figure]"
"765",16,""
"766",16,"A moment after the fairy's entrance the window was blown open by the"
"767",16,"breathing of the little stars, and Peter dropped in. He had carried"
"768",16,"Tinker Bell part of the way, and his hand was still messy with the fairy"
"769",16,"dust."
"770",16,""
"771",16,"""Tinker Bell,"" he called softly, after making sure that the children"
"772",16,"were asleep, ""Tink, where are you?"" She was in a jug for the moment, and"
"773",16,"liking it extremely; she had never been in a jug before."
"774",16,""
"775",16,"""Oh, do come out of that jug, and tell me, do you know where they put my"
"776",16,"shadow?"""
"777",16,""
"778",16,"The loveliest tinkle as of golden bells answered him. It is the fairy"
"779",16,"language. You ordinary children can never hear it, but if you were to"
"780",16,"hear it you would know that you had heard it once before."
"781",16,""
"782",16,"Tink said that the shadow was in the big box. She meant the chest of"
"783",16,"drawers, and Peter jumped at the drawers, scattering their contents to"
"784",16,"the floor with both hands, as kings toss ha'pence to the crowd. In a"
"785",16,"moment he had recovered his shadow, and in his delight he forgot that he"
"786",16,"had shut Tinker Bell up in the drawer."
"787",16,""
"788",16,"If he thought at all, but I don't believe he ever thought, it was that"
"789",16,"he and his shadow, when brought near each other, would join like drops"
"790",16,"of water, and when they did not he was appalled. He tried to stick it"
"791",16,"on with soap from the bathroom, but that also failed. A shudder passed"
"792",16,"through Peter, and he sat on the floor and cried."
"793",16,""
"794",16,"His sobs woke Wendy, and she sat up in bed. She was not alarmed to see"
"795",16,"a stranger crying on the nursery floor; she was only pleasantly"
"796",16,"interested."
"797",16,""
"798",16,"""Boy,"" she said courteously, ""why are you crying?"""
"799",16,""
"800",16,"Peter could be exceeding polite also, having learned the grand manner at"
"801",16,"fairy ceremonies, and he rose and bowed to her beautifully. She was much"
"802",16,"pleased, and bowed beautifully to him from the bed."
"803",16,""
"804",16,"""What's your name?"" he asked."
"805",16,""
